73	74
73	75
74	76
74	77
75	78
75	79
76	80
76	81
78	82
78	83
77	84
77	85
79	86
79	87
84	88
84	89
86	90
86	91
88	92
88	93
90	94
90	95
80	96
80	97
82	98
82	99
97	100
97	101
99	102
99	103
96	104
96	105
98	106
98	107
89	1
89	108
91	2
91	109
105	3
105	4
107	5
107	6
92	7
92	110
94	8
94	111
101	112
101	113
103	114
103	115
110	9
110	116
111	10
111	117
113	11
113	12
115	13
115	14
81	15
81	118
83	16
83	119
112	120
112	17
114	121
114	18
104	122
104	19
106	123
106	20
122	21
122	124
123	22
123	125
85	126
85	127
87	128
87	129
124	23
124	130
125	24
125	131
108	132
108	133
109	134
109	135
118	136
118	137
119	138
119	139
137	140
137	25
139	141
139	26
120	27
120	28
121	29
121	30
132	31
132	32
134	33
134	34
127	35
127	142
129	36
129	143
140	37
140	38
141	39
141	40
133	41
133	42
135	43
135	44
116	45
116	46
117	47
117	48
126	49
126	50
128	51
128	52
93	53
93	54
95	55
95	56
142	57
142	58
143	59
143	60
136	61
136	62
138	63
138	64
130	65
130	66
131	67
131	68
100	69
100	70
102	71
102	72
