"symbiont","host"
"S4","H6"
"S4","H7"
"S4","H9"
"S4","H10"
"S5","H6"
"S5","H7"
"S7","H1"
"S7","H15"
"S7","H16"
"S8","H1"
"S11","H1"
"S14","H7"
"S15","H5"
"S15","H9"
"S15","H10"
"S16","H6"
"S16","H8"
"S16","H9"
"S16","H10"
"S16","H11"
"S16","H12"
"S16","H13"
"S16","H14"
"S18","H15"
"S18","H16"
"S19","H6"
"S19","H7"
"S19","H8"
"S20","H1"
"S20","H16"
"S21","H1"
"S21","H15"
"S21","H16"
"S22","H6"
"S22","H7"
"S24","H15"
"S24","H16"
"S25","H6"
"S25","H7"
"S25","H8"
"S25","H11"
"S25","H12"
"S25","H13"
"S25","H14"
"S26","H7"
"S27","H1"
"S28","H1"
"S29","H2"
"S29","H6"
"S29","H7"
"S29","H9"
"S30","H1"
"S30","H2"
"S30","H6"
"S30","H9"
"S30","H10"
"S31","H6"
"S32","H1"
"S33","H15"
"S33","H16"
"S34","H16"
"S35","H2"
"S35","H5"
"S36","H1"
"S36","H2"
"S36","H5"
"S37","H1"
"S37","H2"
"S38","H1"
"S38","H2"
"S38","H6"
"S38","H9"
"S39","H1"
"S40","H6"
"S40","H7"
"S40","H8"
"S40","H12"
"S40","H13"
"S41","H2"
"S41","H6"
"S41","H7"
"S41","H8"
"S41","H12"
"S41","H13"
"S41","H14"
"S42","H15"
"S42","H16"
"S43","H2"
"S43","H15"
"S43","H16"
"S44","H1"
"S45","H1"
"S46","H1"
"S46","H15"
"S47","H1"
"S47","H2"
"S47","H16"
