"symbiont","host"
"S8","H8"
"S8","H9"
"S8","H10"
"S8","H11"
"S8","H16"
"S9","H2"
"S9","H5"
"S9","H6"
"S9","H8"
"S9","H13"
"S10","H2"
"S10","H5"
"S10","H6"
"S10","H7"
"S10","H8"
"S10","H12"
"S12","H6"
"S12","H9"
"S12","H10"
"S12","H11"
"S14","H7"
"S14","H10"
"S14","H14"
"S15","H12"
"S15","H13"
"S16","H7"
"S16","H8"
"S16","H10"
"S16","H14"
"S18","H9"
"S18","H10"
"S18","H15"
"S18","H17"
"S18","H18"
"S19","H9"
"S19","H11"
"S19","H17"
"S20","H2"
"S20","H11"
"S20","H12"
"S20","H13"
"S20","H15"
"S21","H2"
"S22","H2"
"S22","H15"
"S23","H6"
"S23","H10"
"S24","H7"
"S24","H8"
"S24","H10"
"S24","H15"
"S25","H7"
"S25","H8"
"S25","H10"
"S25","H14"
"S26","H10"
"S27","H10"
"S27","H15"
"S29","H2"
"S29","H6"
"S29","H9"
"S29","H10"
"S29","H11"
"S29","H15"
"S30","H2"
"S30","H6"
"S30","H9"
"S30","H10"
"S30","H11"
"S30","H14"
"S31","H6"
"S31","H10"
"S32","H6"
"S32","H9"
"S32","H10"
"S33","H14"
"S34","H14"
"S35","H6"
"S35","H10"
"S35","H15"
"S36","H9"
"S36","H11"
"S36","H17"
"S36","H18"
"S37","H16"
