"symbiont","host"
"S4","H2"
"S4","H3"
"S4","H4"
"S4","H6"
"S4","H7"
"S4","H8"
"S7","H2"
"S7","H3"
"S7","H4"
"S7","H7"
"S7","H8"
"S8","H2"
"S8","H3"
"S8","H6"
"S8","H7"
"S8","H8"
"S9","H2"
"S9","H4"
"S9","H6"
"S9","H8"
"S11","H2"
"S11","H4"
"S11","H6"
"S11","H7"
"S11","H8"
"S12","H2"
"S13","H2"
"S13","H3"
"S13","H7"
"S13","H8"
"S15","H2"
"S16","H5"
"S17","H2"
"S17","H4"
"S17","H5"
"S18","H2"
"S19","H2"
"S19","H3"
"S19","H7"
"S19","H8"
"S20","H2"
"S20","H3"
"S20","H7"
"S20","H8"
"S21","H6"
"S22","H2"
"S22","H3"
"S22","H4"
"S22","H5"
"S23","H2"
"S23","H3"
"S23","H4"
"S23","H5"
