"symbiont","host"
"S9","H3"
"S9","H12"
"S9","H18"
"S9","H19"
"S9","H20"
"S12","H3"
"S12","H5"
"S12","H14"
"S13","H3"
"S13","H5"
"S13","H9"
"S13","H10"
"S13","H12"
"S13","H13"
"S13","H18"
"S13","H20"
"S14","H12"
"S14","H18"
"S14","H20"
"S15","H3"
"S15","H6"
"S16","H6"
"S17","H6"
"S18","H3"
"S18","H6"
"S19","H5"
"S19","H10"
"S22","H3"
"S22","H9"
"S22","H25"
"S22","H26"
"S23","H3"
"S23","H6"
"S25","H13"
"S29","H5"
"S29","H6"
"S30","H3"
"S30","H6"
"S30","H13"
"S31","H6"
"S32","H3"
"S32","H12"
"S32","H14"
"S32","H20"
"S32","H24"
"S32","H25"
"S35","H3"
"S35","H5"
"S37","H3"
"S38","H3"
"S38","H6"
"S38","H14"
"S39","H12"
"S40","H3"
"S40","H6"
"S40","H13"
"S41","H5"
"S42","H12"
"S42","H18"
"S42","H19"
"S42","H20"
"S43","H5"
"S44","H3"
"S45","H3"
"S45","H7"
"S45","H9"
"S45","H10"
"S45","H12"
"S45","H16"
"S45","H18"
"S45","H19"
"S45","H20"
"S45","H22"
"S46","H13"
"S48","H18"
"S49","H3"
"S49","H6"
"S49","H14"
"S50","H3"
"S50","H5"
"S50","H6"
"S50","H8"
"S50","H9"
"S50","H10"
"S50","H15"
"S50","H17"
"S50","H22"
"S51","H3"
"S51","H5"
"S51","H6"
"S51","H8"
"S51","H9"
"S51","H10"
"S51","H15"
"S51","H17"
"S51","H22"
"S52","H3"
"S52","H5"
"S52","H7"
"S52","H15"
"S52","H16"
"S52","H17"
"S52","H27"
"S52","H28"
"S53","H3"
"S53","H5"
"S53","H7"
"S53","H15"
"S53","H16"
"S53","H17"
"S53","H23"
"S53","H28"
"S54","H6"
"S55","H6"
"S56","H6"
"S57","H6"
"S58","H3"
"S58","H9"
"S58","H22"
"S59","H3"
"S60","H6"
"S62","H3"
"S62","H12"
"S62","H18"
"S62","H20"
"S63","H3"
"S63","H5"
"S63","H12"
"S63","H18"
"S63","H20"
"S64","H14"
"S65","H14"
"S66","H5"
"S66","H7"
"S66","H8"
"S66","H16"
"S66","H17"
"S66","H22"
"S66","H27"
"S66","H28"
"S67","H5"
"S67","H7"
"S67","H8"
"S67","H16"
"S67","H17"
"S67","H22"
"S67","H27"
"S67","H28"
"S68","H5"
"S69","H5"
"S70","H3"
"S70","H13"
"S70","H18"
"S70","H19"
"S70","H20"
"S71","H3"
"S71","H13"
"S71","H18"
"S71","H19"
"S71","H20"
"S72","H3"
"S72","H12"
"S72","H14"
"S74","H13"
"S75","H13"
"S76","H3"
"S76","H5"
"S76","H10"
"S76","H16"
"S76","H23"
"S76","H28"
"S77","H3"
"S77","H5"
"S77","H10"
"S77","H16"
"S77","H23"
"S77","H28"
"S78","H3"
"S78","H6"
"S78","H14"
"S79","H3"
"S79","H6"
"S79","H14"
"S80","H3"
"S81","H3"
"S82","H3"
"S82","H7"
"S82","H9"
"S82","H12"
"S82","H14"
"S82","H15"
"S82","H16"
"S82","H17"
"S82","H22"
"S82","H23"
"S83","H3"
"S83","H5"
"S83","H7"
"S83","H9"
"S83","H12"
"S83","H14"
"S83","H15"
"S83","H16"
"S83","H17"
"S83","H22"
"S83","H23"
"S84","H3"
"S84","H5"
"S84","H7"
"S84","H8"
"S84","H12"
"S84","H14"
"S84","H15"
"S84","H16"
"S84","H18"
"S84","H20"
"S85","H5"
"S86","H3"
"S86","H6"
"S86","H13"
"S87","H3"
"S87","H6"
"S87","H13"
