"symbiont","host"
"S4","H4"
"S4","H5"
"S4","H6"
"S4","H7"
"S4","H10"
"S4","H11"
"S9","H3"
"S9","H5"
"S9","H6"
"S11","H1"
"S11","H3"
"S11","H6"
"S11","H7"
"S11","H10"
"S12","H1"
"S12","H2"
"S12","H15"
"S13","H4"
"S13","H12"
"S13","H13"
"S16","H4"
"S17","H3"
"S18","H2"
"S19","H1"
"S19","H3"
"S19","H5"
"S20","H1"
"S21","H2"
"S21","H14"
"S22","H1"
"S22","H5"
"S22","H6"
"S22","H7"
"S22","H8"
"S22","H9"
"S22","H10"
"S22","H11"
"S23","H4"
"S23","H12"
"S23","H13"
"S25","H1"
"S25","H5"
"S25","H6"
"S25","H14"
"S26","H3"
"S26","H12"
"S26","H14"
"S27","H1"
"S28","H4"
"S29","H4"
"S30","H1"
"S31","H5"
"S31","H6"
"S31","H14"
"S32","H5"
"S32","H6"
"S32","H14"
"S33","H1"
"S33","H2"
"S33","H7"
"S33","H10"
"S33","H11"
"S33","H15"
"S34","H1"
"S34","H2"
"S34","H7"
"S34","H10"
"S34","H11"
"S34","H12"
"S34","H14"
"S35","H1"
"S35","H3"
"S36","H1"
"S36","H3"
"S36","H12"
"S36","H13"
"S38","H1"
"S38","H2"
"S39","H1"
"S40","H12"
"S40","H13"
"S40","H14"
"S41","H2"
"S42","H12"
"S42","H14"
"S43","H4"
"S43","H13"
"S43","H15"
"S44","H4"
"S45","H2"
"S45","H4"
