"symbiont","host"
"S1","H11"
"S1","H12"
"S2","H6"
"S3","H11"
"S3","H12"
"S4","H6"
"S5","H1"
"S5","H7"
"S6","H7"
"S7","H4"
"S7","H6"
"S7","H11"
"S7","H12"
"S8","H6"
"S8","H11"
"S8","H12"
"S9","H1"
"S9","H5"
"S10","H3"
"S10","H6"
"S10","H9"
"S11","H1"
"S13","H1"
"S15","H3"
"S15","H6"
"S15","H11"
"S17","H1"
"S18","H1"
"S18","H3"
"S19","H1"
"S19","H5"
"S21","H3"
"S21","H16"
"S22","H1"
"S22","H5"
"S23","H3"
"S25","H3"
"S26","H3"
"S26","H6"
"S26","H9"
"S26","H11"
"S26","H12"
"S27","H3"
"S27","H6"
"S27","H9"
"S27","H11"
"S27","H12"
