"symbiont","host"
"S3","H2"
"S3","H7"
"S3","H8"
"S3","H9"
"S3","H12"
"S3","H13"
"S3","H14"
"S3","H15"
"S3","H16"
"S4","H7"
"S7","H2"
"S7","H7"
"S7","H11"
"S7","H12"
"S10","H2"
"S10","H7"
"S11","H2"
"S16","H8"
"S16","H9"
"S16","H14"
"S16","H15"
"S16","H16"
"S17","H2"
"S17","H8"
"S17","H9"
"S17","H14"
"S17","H16"
"S18","H2"
"S20","H8"
"S22","H13"
"S23","H11"
"S23","H12"
"S23","H13"
"S24","H2"
"S26","H11"
"S27","H3"
"S27","H18"
"S28","H3"
"S28","H17"
"S29","H7"
"S29","H12"
"S30","H3"
"S32","H17"
"S33","H18"
"S34","H2"
"S35","H3"
"S35","H18"
"S36","H11"
"S36","H17"
"S37","H2"
"S37","H18"
"S38","H3"
"S39","H3"
"S40","H2"
"S41","H3"
"S42","H3"
"S43","H3"
