"symbiont","host"
"S3","H4"
"S3","H5"
"S3","H6"
"S3","H9"
"S3","H10"
"S4","H1"
"S4","H2"
"S4","H3"
"S4","H4"
"S4","H7"
"S4","H8"
"S4","H11"
"S4","H12"
"S5","H11"
"S6","H1"
"S6","H2"
"S6","H4"
"S6","H7"
"S6","H11"
"S7","H4"
"S7","H5"
"S7","H6"
"S7","H11"
"S8","H6"
"S8","H11"
"S9","H4"
"S9","H12"
"S10","H1"
"S10","H3"
"S10","H4"
"S10","H11"
"S10","H12"
"S11","H6"
"S11","H10"
"S12","H3"
"S14","H1"
"S14","H2"
"S14","H5"
"S14","H9"
"S14","H10"
"S16","H3"
"S17","H3"
"S18","H3"
"S20","H2"
"S20","H3"
"S22","H3"
"S22","H4"
"S22","H11"
"S22","H12"
"S23","H3"
"S23","H4"
"S23","H12"
"S24","H5"
"S24","H6"
"S24","H9"
"S24","H10"
"S25","H1"
"S25","H4"
"S25","H5"
"S25","H6"
"S25","H12"
"S26","H1"
"S26","H4"
"S26","H5"
"S26","H6"
"S26","H12"
"S27","H1"
"S27","H2"
"S27","H3"
"S28","H5"
"S28","H9"
"S28","H10"
"S29","H2"
"S29","H5"
"S29","H9"
"S29","H10"
"S30","H1"
"S30","H2"
"S30","H7"
"S30","H11"
"S30","H12"
"S31","H1"
"S31","H2"
"S31","H7"
"S31","H11"
"S31","H12"
"S32","H5"
"S32","H6"
"S32","H10"
"S33","H1"
"S34","H1"
"S34","H3"
"S34","H4"
"S34","H12"
"S35","H1"
"S35","H2"
"S35","H3"
"S35","H4"
"S35","H12"
"S36","H1"
"S36","H2"
"S36","H3"
"S37","H1"
"S37","H3"
"S38","H1"
"S39","H11"
"S39","H12"
"S40","H2"
"S41","H1"
"S41","H3"
"S41","H4"
"S41","H11"
"S42","H1"
"S42","H3"
"S42","H4"
"S42","H11"
