"symbiont","host"
"S7","H4"
"S7","H6"
"S9","H4"
"S9","H8"
"S9","H10"
"S10","H9"
"S10","H11"
"S11","H7"
"S12","H7"
"S12","H10"
"S13","H9"
"S13","H11"
"S13","H13"
"S14","H7"
"S14","H13"
"S15","H7"
"S15","H10"
"S16","H9"
"S16","H11"
"S16","H12"
"S16","H13"
"S17","H7"
"S17","H12"
"S18","H9"
"S18","H11"
"S18","H13"
"S19","H9"
"S19","H11"
"S19","H12"
"S19","H13"
"S20","H4"
"S20","H8"
"S20","H9"
"S20","H10"
"S21","H4"
"S21","H8"
"S21","H9"
"S21","H10"
"S22","H7"
"S22","H12"
"S22","H13"
"S23","H7"
"S23","H13"
"S24","H7"
"S24","H10"
"S25","H7"
"S25","H10"
