"symbiont","host"
"S4","H3"
"S9","H5"
"S9","H15"
"S9","H16"
"S9","H17"
"S10","H5"
"S12","H2"
"S14","H1"
"S14","H3"
"S14","H6"
"S14","H8"
"S14","H11"
"S14","H12"
"S14","H14"
"S14","H15"
"S14","H16"
"S14","H17"
"S18","H3"
"S18","H11"
"S18","H17"
"S19","H2"
"S20","H1"
"S20","H3"
"S20","H5"
"S20","H6"
"S20","H8"
"S20","H10"
"S20","H11"
"S20","H12"
"S20","H13"
"S20","H14"
"S20","H15"
"S21","H2"
"S22","H3"
"S22","H6"
"S22","H8"
"S22","H11"
"S22","H12"
"S22","H13"
"S22","H14"
"S22","H15"
"S22","H16"
"S22","H17"
"S23","H2"
"S24","H1"
"S24","H5"
"S24","H8"
"S24","H10"
"S24","H13"
"S24","H14"
"S24","H15"
"S25","H5"
"S25","H8"
"S25","H10"
"S25","H14"
"S25","H15"
"S27","H8"
"S27","H14"
"S27","H15"
"S28","H2"
"S28","H8"
"S28","H14"
"S28","H15"
"S29","H5"
"S30","H3"
"S30","H15"
"S31","H2"
"S31","H3"
"S31","H15"
"S32","H5"
"S32","H8"
"S32","H10"
"S32","H13"
"S32","H14"
"S32","H15"
"S33","H5"
"S33","H8"
"S33","H10"
"S33","H13"
"S33","H14"
"S33","H15"
"S34","H2"
"S34","H5"
"S35","H2"
"S35","H5"
"S36","H2"
"S37","H2"
