"symbiont","host"
"S4","H5"
"S4","H6"
"S5","H4"
"S5","H8"
"S7","H4"
"S7","H5"
"S7","H6"
"S10","H4"
"S10","H5"
"S10","H6"
"S12","H4"
"S12","H5"
"S12","H8"
"S13","H4"
"S13","H8"
"S14","H4"
"S14","H5"
"S14","H6"
"S15","H5"
"S16","H4"
"S17","H5"
"S18","H5"
"S18","H6"
"S19","H4"
"S19","H5"
"S19","H8"
"S20","H4"
"S20","H5"
"S20","H6"
"S21","H4"
"S21","H5"
"S21","H6"
"S22","H5"
"S22","H6"
"S22","H7"
"S22","H8"
"S23","H7"
"S24","H6"
"S25","H4"
"S25","H6"
"S25","H7"
"S25","H8"
"S26","H5"
"S26","H6"
"S27","H4"
"S27","H5"
"S27","H6"
"S28","H4"
"S28","H5"
"S28","H6"
"S29","H4"
"S29","H5"
"S29","H6"
"S29","H7"
"S29","H8"
"S30","H4"
"S30","H5"
"S30","H6"
"S30","H7"
"S30","H8"
