"symbiont","host"
"S4","H5"
"S10","H10"
"S10","H16"
"S10","H17"
"S11","H9"
"S11","H13"
"S11","H16"
"S11","H17"
"S12","H2"
"S13","H1"
"S14","H9"
"S14","H13"
"S14","H16"
"S14","H17"
"S15","H15"
"S15","H18"
"S16","H8"
"S16","H12"
"S18","H2"
"S18","H9"
"S18","H13"
"S18","H16"
"S19","H14"
"S20","H9"
"S20","H13"
"S20","H16"
"S21","H8"
"S21","H11"
"S21","H18"
"S21","H19"
"S22","H12"
"S22","H19"
"S23","H10"
"S23","H13"
"S23","H16"
"S24","H2"
"S25","H1"
"S25","H8"
"S25","H9"
"S25","H10"
"S25","H12"
"S25","H16"
"S25","H17"
"S26","H9"
"S26","H10"
"S26","H16"
"S27","H8"
"S27","H12"
"S28","H8"
"S28","H12"
"S29","H2"
"S30","H2"
"S31","H2"
"S32","H2"
"S33","H2"
"S34","H8"
"S34","H10"
"S34","H12"
"S34","H13"
"S34","H16"
"S34","H17"
"S35","H2"
"S35","H10"
"S35","H11"
"S35","H16"
"S35","H17"
"S36","H8"
"S36","H12"
"S37","H14"
"S37","H19"
"S38","H2"
"S38","H15"
"S38","H18"
"S38","H19"
"S39","H2"
"S39","H9"
"S39","H10"
"S39","H16"
"S40","H2"
"S40","H9"
"S40","H10"
"S40","H16"
"S40","H17"
"S41","H2"
"S41","H9"
"S41","H13"
"S41","H16"
"S41","H17"
"S42","H9"
"S42","H16"
"S43","H1"
"S43","H9"
"S43","H17"
"S44","H2"
"S44","H9"
"S44","H13"
"S44","H17"
"S45","H2"
"S45","H9"
"S45","H13"
"S45","H17"
