"symbiont","host"
"S10","H1"
"S11","H2"
"S12","H2"
"S13","H2"
"S14","H2"
"S15","H2"
"S15","H9"
"S15","H10"
"S15","H12"
"S16","H2"
"S18","H2"
"S18","H3"
"S18","H4"
"S18","H7"
"S19","H3"
"S20","H2"
"S20","H4"
"S20","H7"
"S20","H9"
"S20","H10"
"S22","H1"
"S23","H2"
"S24","H2"
"S24","H5"
"S26","H2"
"S27","H2"
"S29","H1"
"S30","H1"
"S30","H2"
"S31","H2"
"S32","H1"
"S33","H1"
"S33","H2"
"S35","H1"
"S35","H2"
"S36","H1"
"S36","H2"
"S38","H2"
"S39","H1"
"S39","H2"
"S40","H1"
"S40","H2"
"S41","H11"
"S42","H2"
"S43","H2"
"S44","H14"
"S45","H5"
"S45","H15"
