"symbiont","host"
"S3","H2"
"S3","H5"
"S3","H7"
"S3","H12"
"S3","H13"
"S4","H6"
"S4","H7"
"S4","H11"
"S4","H14"
"S5","H1"
"S6","H1"
"S8","H1"
"S8","H2"
"S8","H4"
"S8","H9"
"S9","H2"
"S9","H4"
"S10","H1"
"S10","H2"
"S10","H4"
"S10","H8"
"S10","H9"
"S10","H10"
"S11","H1"
"S11","H2"
"S11","H4"
"S11","H8"
"S11","H9"
"S11","H10"
"S12","H1"
"S12","H2"
"S12","H4"
"S12","H8"
"S12","H9"
"S14","H1"
"S14","H7"
"S14","H11"
"S15","H1"
"S16","H2"
"S18","H2"
"S18","H5"
"S18","H6"
"S18","H7"
"S18","H11"
"S18","H14"
"S19","H2"
"S19","H4"
"S20","H1"
"S20","H2"
"S20","H4"
"S22","H1"
"S22","H2"
"S22","H4"
"S23","H1"
"S23","H2"
"S23","H4"
"S24","H4"
"S25","H2"
"S25","H4"
"S26","H1"
"S27","H2"
"S27","H4"
"S28","H2"
"S28","H4"
"S29","H2"
"S29","H4"
"S30","H2"
"S30","H4"
"S30","H8"
"S31","H2"
"S31","H4"
"S31","H8"
