"symbiont","host"
"S1","H1"
"S3","H10"
"S4","H1"
"S8","H1"
"S8","H4"
"S8","H7"
"S9","H1"
"S9","H3"
"S9","H10"
"S10","H3"
"S10","H9"
"S10","H10"
"S11","H3"
"S11","H9"
"S11","H14"
"S12","H4"
"S13","H14"
"S14","H13"
"S15","H13"
"S15","H14"
"S16","H13"
"S16","H14"
"S18","H8"
"S19","H8"
"S21","H1"
"S21","H9"
"S21","H10"
"S22","H13"
"S22","H14"
"S23","H1"
"S23","H9"
"S24","H13"
"S24","H14"
"S26","H7"
"S27","H13"
"S27","H14"
"S28","H14"
"S30","H4"
"S30","H6"
"S30","H13"
"S31","H3"
"S32","H13"
"S32","H14"
"S33","H8"
"S33","H13"
"S33","H14"
"S34","H13"
"S34","H14"
"S35","H1"
"S35","H13"
"S35","H14"
"S36","H1"
"S36","H4"
"S36","H6"
"S36","H13"
"S36","H14"
"S37","H1"
"S37","H4"
"S37","H6"
"S37","H13"
"S37","H14"
"S38","H1"
"S39","H1"
"S40","H4"
"S40","H6"
"S40","H7"
"S40","H13"
"S40","H14"
"S41","H1"
"S41","H4"
"S41","H6"
"S41","H7"
"S41","H13"
"S42","H3"
"S42","H9"
"S42","H10"
"S43","H3"
"S43","H9"
"S43","H10"
"S44","H14"
"S45","H13"
"S45","H14"
"S46","H8"
"S47","H8"
"S48","H8"
"S49","H8"
"S50","H1"
"S51","H3"
"S51","H9"
"S51","H10"
"S52","H13"
"S52","H14"
"S53","H1"
"S54","H1"
"S55","H1"
"S55","H3"
"S55","H9"
"S55","H10"
"S56","H1"
"S56","H3"
"S56","H9"
"S56","H10"
"S57","H1"
"S58","H1"
