"symbiont","host"
"S3","H1"
"S5","H1"
"S5","H9"
"S5","H13"
"S6","H1"
"S9","H1"
"S10","H1"
"S12","H3"
"S12","H8"
"S12","H10"
"S12","H12"
"S12","H13"
"S14","H9"
"S16","H1"
"S16","H3"
"S16","H8"
"S16","H12"
"S18","H1"
"S18","H4"
"S18","H11"
"S18","H15"
"S19","H1"
"S19","H4"
"S19","H9"
"S19","H10"
"S19","H11"
"S21","H1"
"S21","H8"
"S21","H9"
"S21","H10"
"S21","H11"
"S23","H1"
"S24","H1"
"S24","H4"
"S24","H7"
"S24","H11"
"S24","H14"
"S27","H8"
"S27","H10"
"S28","H3"
"S28","H8"
"S28","H12"
"S30","H1"
"S31","H1"
"S32","H1"
"S32","H3"
"S33","H9"
"S33","H10"
"S34","H1"
"S34","H9"
"S34","H10"
"S35","H14"
"S36","H1"
"S36","H9"
"S36","H15"
"S37","H3"
"S38","H1"
"S38","H7"
"S38","H13"
"S39","H1"
"S39","H7"
"S39","H13"
"S40","H3"
"S40","H8"
"S40","H12"
"S40","H13"
"S41","H1"
"S41","H3"
"S41","H8"
"S41","H12"
"S41","H13"
"S42","H3"
"S42","H9"
"S42","H10"
"S43","H3"
"S43","H9"
"S43","H10"
"S44","H3"
"S44","H8"
"S44","H12"
"S45","H3"
