"symbiont","host"
"S4","H2"
"S5","H2"
"S6","H2"
"S6","H3"
"S6","H8"
"S6","H9"
"S7","H2"
"S7","H8"
"S7","H9"
"S8","H2"
"S10","H2"
"S11","H8"
"S11","H9"
"S12","H2"
"S14","H2"
"S16","H8"
"S17","H2"
"S17","H9"
"S18","H2"
"S18","H9"
"S19","H2"
"S20","H2"
"S20","H8"
"S20","H9"
"S21","H7"
"S24","H8"
"S25","H2"
"S26","H8"
"S26","H9"
"S27","H2"
"S28","H8"
"S28","H9"
"S29","H9"
"S30","H2"
"S30","H10"
"S31","H8"
"S32","H2"
"S33","H2"
"S33","H3"
"S34","H2"
"S34","H9"
"S35","H2"
"S35","H9"
"S36","H8"
"S37","H8"
"S38","H2"
"S39","H8"
"S40","H8"
"S41","H8"
"S41","H9"
"S42","H3"
"S43","H3"
"S44","H3"
