"symbiont","host"
"S3","H5"
"S5","H6"
"S5","H9"
"S5","H10"
"S5","H13"
"S5","H14"
"S6","H5"
"S6","H6"
"S6","H10"
"S7","H5"
"S9","H5"
"S9","H6"
"S10","H5"
"S11","H5"
"S11","H6"
"S13","H5"
"S14","H6"
"S14","H9"
"S14","H10"
"S14","H13"
"S16","H5"
"S16","H6"
"S16","H9"
"S16","H10"
"S17","H5"
"S17","H6"
"S17","H10"
"S18","H13"
"S18","H14"
"S19","H3"
"S20","H2"
"S20","H3"
"S21","H2"
"S22","H13"
"S23","H2"
"S23","H14"
"S24","H2"
"S25","H2"
"S26","H5"
"S27","H2"
"S27","H5"
"S28","H5"
"S28","H6"
"S28","H10"
"S29","H1"
"S30","H13"
"S30","H14"
"S31","H2"
"S31","H13"
