"symbiont","host"
"S5","H13"
"S6","H3"
"S6","H6"
"S7","H7"
"S7","H13"
"S11","H5"
"S11","H9"
"S12","H5"
"S12","H9"
"S16","H16"
"S16","H17"
"S17","H12"
"S18","H2"
"S18","H4"
"S18","H5"
"S19","H2"
"S19","H4"
"S19","H5"
"S19","H13"
"S22","H12"
"S24","H5"
"S24","H9"
"S25","H5"
"S25","H9"
"S25","H13"
"S26","H12"
"S27","H12"
"S28","H2"
"S28","H4"
"S29","H2"
"S29","H4"
"S29","H13"
"S30","H2"
"S30","H4"
"S30","H12"
"S31","H2"
"S31","H9"
"S31","H10"
"S33","H2"
"S33","H10"
"S33","H13"
"S34","H9"
"S34","H12"
"S35","H3"
"S35","H9"
"S35","H12"
