"symbiont","host"
"S1","H5"
"S1","H6"
"S1","H12"
"S4","H2"
"S5","H7"
"S8","H7"
"S9","H5"
"S9","H6"
"S9","H10"
"S11","H5"
"S11","H7"
"S11","H8"
"S11","H9"
"S11","H10"
"S11","H12"
"S11","H13"
"S12","H6"
"S15","H2"
"S15","H7"
"S16","H7"
"S18","H6"
"S19","H2"
"S19","H6"
"S20","H7"
"S21","H7"
"S22","H5"
"S22","H10"
"S22","H11"
"S22","H12"
"S22","H13"
"S23","H2"
"S23","H5"
"S23","H10"
"S23","H11"
"S23","H12"
"S23","H13"
"S24","H2"
"S25","H2"
"S26","H2"
"S26","H6"
"S27","H6"
"S28","H6"
"S29","H2"
"S29","H6"
"S30","H5"
"S31","H6"
"S32","H6"
"S33","H5"
"S33","H6"
"S33","H8"
"S33","H10"
"S33","H12"
"S34","H2"
"S34","H5"
"S34","H6"
"S34","H8"
"S34","H10"
"S34","H12"
