"symbiont","host"
"S2","H1"
"S2","H3"
"S2","H4"
"S2","H8"
"S2","H9"
"S4","H3"
"S4","H5"
"S4","H7"
"S5","H1"
"S5","H3"
"S5","H6"
"S5","H7"
"S5","H10"
"S8","H1"
"S8","H8"
"S12","H1"
"S12","H3"
"S12","H4"
"S12","H6"
"S12","H7"
"S12","H8"
"S12","H10"
"S12","H11"
"S13","H1"
"S13","H3"
"S13","H5"
"S13","H7"
"S13","H8"
"S13","H9"
"S13","H10"
"S13","H11"
"S14","H1"
"S14","H8"
"S15","H1"
"S15","H8"
"S17","H1"
"S17","H3"
"S17","H8"
"S17","H9"
"S18","H1"
"S18","H3"
"S18","H4"
"S21","H6"
"S22","H1"
"S22","H4"
"S22","H6"
"S22","H7"
"S22","H8"
"S22","H9"
"S22","H10"
"S23","H1"
"S23","H7"
"S23","H8"
"S23","H10"
"S23","H11"
"S24","H1"
"S25","H1"
"S26","H1"
"S26","H3"
"S27","H1"
"S27","H3"
"S27","H8"
"S27","H10"
"S27","H11"
"S28","H1"
"S28","H3"
"S28","H8"
"S29","H1"
"S29","H3"
"S29","H8"
"S30","H1"
"S31","H1"
"S32","H3"
"S33","H3"
