"symbiont","host"
"S4","H5"
"S5","H2"
"S5","H5"
"S6","H5"
"S6","H8"
"S6","H9"
"S7","H8"
"S8","H5"
"S8","H8"
"S8","H9"
"S10","H6"
"S11","H2"
"S12","H5"
"S12","H8"
"S12","H9"
"S13","H5"
"S13","H8"
"S13","H10"
"S15","H2"
"S15","H5"
"S15","H8"
"S15","H9"
"S16","H2"
"S16","H5"
"S17","H2"
"S17","H10"
"S17","H11"
"S18","H11"
"S19","H2"
"S20","H2"
"S21","H2"
"S21","H5"
"S22","H2"
"S23","H2"
"S24","H10"
"S24","H11"
"S25","H10"
"S25","H11"
"S26","H5"
"S26","H8"
"S26","H9"
"S27","H3"
"S27","H5"
"S27","H8"
"S27","H9"
"S28","H2"
"S29","H2"
"S29","H3"
"S30","H5"
"S30","H8"
