"symbiont","host"
"S1","H1"
"S1","H6"
"S1","H7"
"S2","H1"
"S5","H1"
"S5","H2"
"S6","H1"
"S7","H1"
"S7","H6"
"S7","H7"
"S8","H2"
"S9","H6"
"S9","H7"
"S10","H2"
"S10","H12"
"S11","H2"
"S11","H12"
"S13","H1"
"S15","H1"
"S15","H12"
"S15","H13"
"S15","H14"
"S16","H2"
"S16","H4"
"S18","H12"
"S18","H13"
"S18","H14"
"S19","H1"
"S19","H2"
"S19","H6"
"S19","H8"
"S19","H9"
"S19","H12"
"S19","H14"
"S20","H1"
"S20","H2"
"S20","H7"
"S20","H11"
"S20","H12"
"S20","H13"
"S20","H14"
"S21","H1"
"S21","H2"
"S21","H6"
"S21","H8"
"S21","H11"
"S21","H12"
"S22","H1"
"S23","H2"
"S24","H1"
"S27","H8"
"S27","H11"
"S28","H2"
"S30","H2"
"S31","H2"
"S32","H2"
"S32","H11"
"S33","H4"
"S33","H12"
"S33","H13"
"S33","H14"
"S34","H4"
"S34","H12"
"S35","H2"
"S36","H2"
"S37","H1"
"S37","H2"
"S37","H4"
"S37","H6"
"S37","H7"
"S38","H1"
"S38","H2"
"S38","H4"
"S38","H6"
"S38","H7"
"S40","H1"
"S40","H2"
"S40","H8"
"S41","H2"
"S41","H12"
"S41","H13"
"S41","H14"
"S42","H2"
"S42","H12"
"S43","H2"
"S43","H12"
"S44","H2"
"S45","H2"
