"symbiont","host"
"S1","H3"
"S1","H8"
"S1","H9"
"S3","H2"
"S3","H3"
"S3","H5"
"S3","H6"
"S3","H7"
"S5","H4"
"S6","H3"
"S6","H4"
"S6","H5"
"S6","H6"
"S6","H7"
"S6","H8"
"S7","H2"
"S7","H3"
"S7","H4"
"S7","H5"
"S7","H7"
"S7","H8"
"S8","H2"
"S8","H3"
"S8","H4"
"S8","H5"
"S8","H7"
"S8","H8"
"S8","H9"
"S9","H3"
"S9","H4"
"S9","H5"
"S9","H6"
"S9","H7"
"S9","H8"
"S9","H9"
"S10","H3"
"S10","H4"
"S10","H6"
"S10","H7"
"S10","H8"
"S10","H9"
"S12","H2"
"S12","H3"
"S12","H5"
"S12","H7"
"S13","H2"
"S13","H3"
"S13","H5"
"S14","H2"
"S14","H3"
"S14","H4"
"S14","H5"
"S14","H8"
"S14","H9"
"S15","H2"
"S15","H3"
"S15","H4"
"S15","H5"
"S15","H6"
"S15","H7"
"S15","H8"
"S16","H2"
"S17","H3"
"S18","H2"
"S18","H3"
"S18","H4"
"S18","H5"
"S18","H8"
"S18","H9"
"S19","H2"
"S19","H3"
"S19","H4"
"S19","H5"
"S19","H8"
"S20","H3"
"S20","H4"
"S20","H5"
"S20","H8"
"S20","H9"
"S21","H2"
