"symbiont","host"
"S3","H6"
"S3","H7"
"S3","H10"
"S9","H5"
"S9","H7"
"S9","H11"
"S9","H12"
"S10","H6"
"S10","H9"
"S10","H10"
"S11","H5"
"S11","H12"
"S11","H13"
"S14","H6"
"S14","H7"
"S14","H8"
"S14","H11"
"S16","H6"
"S16","H9"
"S16","H11"
"S17","H7"
"S17","H9"
"S20","H5"
"S20","H13"
"S22","H12"
"S22","H13"
"S23","H5"
"S24","H6"
"S24","H7"
"S24","H10"
"S26","H13"
"S27","H6"
"S28","H6"
"S29","H5"
"S30","H12"
"S30","H13"
"S31","H6"
"S31","H12"
"S31","H13"
"S32","H12"
"S33","H6"
"S33","H12"
"S34","H6"
"S34","H12"
"S34","H13"
"S35","H6"
"S36","H12"
"S36","H13"
"S37","H6"
"S38","H6"
"S38","H7"
"S38","H8"
"S38","H10"
"S39","H5"
