"symbiont","host"
"S1","H9"
"S1","H14"
"S1","H18"
"S4","H6"
"S4","H7"
"S4","H12"
"S5","H7"
"S6","H7"
"S6","H12"
"S6","H13"
"S6","H16"
"S6","H17"
"S8","H6"
"S8","H7"
"S8","H12"
"S11","H6"
"S11","H7"
"S13","H6"
"S16","H6"
"S16","H7"
"S18","H6"
"S18","H12"
"S19","H6"
"S19","H7"
"S19","H12"
"S20","H6"
"S20","H13"
"S20","H16"
"S21","H7"
"S22","H7"
"S22","H15"
"S22","H20"
"S24","H6"
"S26","H7"
"S26","H13"
"S28","H6"
"S28","H7"
"S30","H6"
"S30","H7"
"S32","H7"
"S35","H6"
"S35","H7"
"S36","H6"
"S36","H7"
"S36","H10"
"S36","H12"
"S36","H14"
"S38","H13"
"S38","H16"
"S38","H17"
"S40","H16"
"S40","H17"
"S40","H22"
"S44","H27"
"S45","H26"
"S45","H27"
"S46","H6"
"S46","H7"
"S48","H27"
"S49","H26"
"S50","H6"
"S50","H7"
"S50","H10"
"S50","H14"
"S50","H19"
"S50","H25"
"S51","H6"
"S52","H26"
"S52","H27"
"S53","H6"
"S53","H7"
"S54","H6"
"S54","H7"
"S54","H26"
"S55","H6"
"S55","H7"
"S55","H10"
"S55","H14"
"S55","H19"
"S55","H24"
"S55","H25"
"S55","H26"
"S55","H27"
"S56","H6"
"S56","H12"
"S57","H6"
"S57","H12"
"S58","H7"
"S58","H9"
"S58","H10"
"S58","H14"
"S59","H7"
"S59","H9"
"S59","H10"
"S59","H14"
"S60","H7"
"S61","H6"
"S63","H27"
"S64","H7"
"S64","H12"
"S64","H13"
"S64","H17"
"S64","H22"
"S64","H23"
"S65","H7"
"S65","H12"
"S65","H13"
"S65","H17"
"S65","H22"
"S65","H23"
