"symbiont","host"
"S4","H3"
"S5","H1"
"S6","H1"
"S8","H1"
"S8","H3"
"S10","H11"
"S10","H13"
"S10","H14"
"S11","H1"
"S12","H1"
"S13","H2"
"S13","H11"
"S13","H14"
"S14","H6"
"S16","H3"
"S17","H1"
"S17","H7"
"S17","H11"
"S17","H12"
"S18","H6"
"S18","H10"
"S18","H12"
"S18","H13"
"S18","H14"
"S19","H3"
"S20","H6"
"S20","H13"
"S20","H14"
"S21","H2"
"S21","H6"
"S21","H13"
"S22","H1"
"S23","H2"
"S23","H3"
"S24","H2"
"S25","H13"
"S25","H14"
"S26","H2"
"S27","H6"
"S27","H10"
"S27","H12"
"S27","H15"
"S28","H1"
"S28","H13"
"S28","H14"
"S28","H16"
"S29","H2"
"S29","H6"
"S29","H10"
"S29","H11"
"S29","H12"
"S29","H14"
"S29","H15"
"S30","H2"
"S30","H6"
"S30","H10"
"S30","H11"
"S30","H12"
"S30","H14"
"S30","H15"
