"symbiont","host"
"S2","H1"
"S2","H2"
"S2","H3"
"S2","H4"
"S2","H6"
"S2","H9"
"S2","H10"
"S5","H9"
"S5","H10"
"S6","H2"
"S6","H3"
"S6","H4"
"S6","H9"
"S6","H10"
"S7","H9"
"S7","H10"
"S9","H2"
"S9","H3"
"S9","H4"
"S9","H9"
"S9","H10"
"S10","H2"
"S10","H3"
"S10","H4"
"S10","H10"
"S11","H10"
"S12","H3"
"S12","H4"
"S12","H5"
"S12","H7"
"S12","H9"
"S12","H10"
"S13","H2"
"S13","H6"
"S13","H8"
"S14","H1"
"S14","H9"
"S14","H10"
"S15","H1"
"S15","H9"
"S15","H10"
"S16","H1"
"S16","H9"
"S16","H10"
"S17","H9"
"S18","H2"
"S19","H2"
"S19","H3"
"S19","H4"
"S19","H5"
"S19","H6"
"S19","H9"
"S19","H10"
"S20","H2"
"S20","H3"
"S20","H4"
"S20","H5"
"S20","H6"
"S20","H9"
"S20","H10"
