"symbiont","host"
"S1","H7"
"S1","H8"
"S7","H4"
"S11","H7"
"S11","H8"
"S13","H4"
"S14","H5"
"S14","H9"
"S15","H3"
"S16","H7"
"S16","H8"
"S19","H1"
"S20","H3"
"S21","H7"
"S21","H8"
"S22","H8"
"S24","H7"
"S25","H1"
"S25","H8"
"S26","H3"
"S26","H11"
"S27","H9"
"S28","H1"
"S29","H1"
"S29","H3"
"S30","H4"
"S30","H7"
"S31","H3"
"S31","H4"
"S31","H7"
"S32","H8"
"S33","H4"
"S33","H6"
"S33","H11"
"S34","H1"
"S34","H4"
"S34","H6"
"S34","H11"
"S35","H7"
"S36","H3"
"S36","H7"
"S37","H4"
"S37","H5"
"S37","H10"
"S37","H11"
"S38","H1"
"S39","H1"
"S39","H8"
"S40","H1"
"S40","H3"
"S40","H8"
"S41","H4"
"S42","H4"
