"symbiont","host"
"S1","H3"
"S1","H4"
"S1","H6"
"S1","H13"
"S10","H5"
"S10","H10"
"S11","H6"
"S12","H2"
"S15","H6"
"S15","H13"
"S15","H15"
"S16","H2"
"S17","H2"
"S19","H2"
"S19","H6"
"S19","H12"
"S20","H2"
"S20","H11"
"S20","H13"
"S20","H14"
"S21","H2"
"S21","H6"
"S21","H12"
"S21","H13"
"S23","H3"
"S23","H4"
"S23","H6"
"S23","H10"
"S23","H13"
"S23","H14"
"S23","H15"
"S24","H12"
"S27","H6"
"S27","H12"
"S27","H13"
"S27","H14"
"S28","H2"
"S28","H11"
"S30","H2"
"S30","H3"
"S30","H6"
"S31","H2"
"S31","H11"
"S34","H2"
"S35","H3"
"S36","H3"
"S37","H3"
"S37","H6"
"S37","H12"
"S37","H13"
"S37","H14"
"S38","H3"
"S38","H6"
"S38","H11"
"S38","H13"
"S38","H15"
"S39","H6"
"S39","H11"
"S39","H13"
"S39","H15"
"S40","H6"
"S40","H11"
"S40","H13"
"S40","H15"
"S41","H2"
"S42","H2"
