"symbiont","host"
"S2","H13"
"S3","H1"
"S3","H9"
"S3","H11"
"S4","H2"
"S4","H8"
"S4","H11"
"S4","H13"
"S5","H2"
"S5","H7"
"S7","H7"
"S9","H9"
"S11","H1"
"S11","H2"
"S11","H8"
"S11","H9"
"S11","H10"
"S11","H12"
"S11","H13"
"S12","H1"
"S12","H2"
"S12","H9"
"S12","H11"
"S12","H12"
"S12","H13"
"S13","H1"
"S13","H2"
"S13","H3"
"S13","H4"
"S13","H7"
"S13","H11"
"S14","H2"
"S14","H4"
"S14","H5"
"S14","H7"
"S15","H2"
"S16","H2"
"S16","H10"
"S17","H2"
"S17","H10"
"S17","H12"
"S18","H2"
"S18","H3"
"S18","H11"
"S19","H2"
"S19","H4"
"S19","H5"
"S19","H7"
"S19","H10"
"S20","H1"
"S21","H1"
"S21","H5"
"S21","H7"
"S21","H10"
"S22","H2"
"S23","H2"
"S23","H13"
"S24","H2"
"S24","H13"
