"symbiont","host"
"S3","H11"
"S7","H10"
"S7","H11"
"S8","H3"
"S8","H4"
"S9","H1"
"S15","H1"
"S15","H2"
"S15","H3"
"S16","H10"
"S17","H5"
"S17","H11"
"S18","H2"
"S19","H1"
"S19","H7"
"S20","H12"
"S22","H1"
"S23","H5"
"S24","H1"
"S24","H5"
"S26","H2"
"S26","H10"
"S26","H11"
"S27","H1"
"S27","H2"
"S27","H10"
"S27","H11"
"S28","H4"
"S28","H7"
"S29","H1"
"S30","H1"
"S30","H3"
"S30","H4"
"S31","H1"
"S31","H3"
"S31","H4"
"S32","H2"
"S33","H4"
"S33","H7"
"S34","H2"
"S34","H4"
"S34","H7"
"S35","H2"
"S36","H2"
"S37","H3"
"S37","H12"
"S38","H1"
"S38","H13"
"S39","H1"
"S39","H2"
"S39","H4"
"S39","H12"
"S40","H1"
"S40","H2"
"S40","H4"
"S40","H12"
