"symbiont","host"
"S2","H4"
"S4","H3"
"S4","H4"
"S5","H3"
"S5","H5"
"S5","H7"
"S6","H3"
"S6","H4"
"S8","H4"
"S8","H5"
"S8","H7"
"S8","H8"
"S8","H10"
"S9","H3"
"S9","H4"
"S9","H7"
"S9","H8"
"S10","H3"
"S12","H3"
"S12","H6"
"S12","H8"
"S13","H3"
"S13","H6"
"S13","H7"
"S13","H8"
"S14","H3"
"S14","H4"
"S14","H8"
"S15","H9"
"S16","H10"
"S17","H3"
"S17","H5"
"S17","H6"
"S17","H7"
"S17","H8"
"S18","H3"
"S18","H5"
"S18","H6"
"S18","H7"
"S18","H8"
"S19","H3"
"S20","H5"
"S20","H7"
"S20","H8"
"S21","H4"
"S21","H5"
"S21","H7"
"S21","H8"
