"symbiont","host"
"S4","H4"
"S4","H12"
"S4","H13"
"S8","H3"
"S8","H7"
"S11","H11"
"S12","H10"
"S12","H11"
"S13","H3"
"S14","H3"
"S14","H9"
"S15","H3"
"S15","H11"
"S16","H3"
"S16","H11"
"S17","H4"
"S17","H12"
"S17","H13"
"S18","H4"
"S18","H12"
"S18","H13"
"S20","H3"
"S20","H5"
"S20","H9"
"S21","H8"
"S24","H3"
"S24","H5"
"S24","H8"
"S24","H10"
"S25","H11"
"S26","H10"
"S26","H11"
"S27","H3"
"S28","H3"
"S28","H4"
"S29","H3"
"S29","H7"
"S30","H3"
"S30","H7"
"S31","H3"
"S31","H9"
"S32","H3"
"S32","H9"
"S33","H3"
"S33","H4"
"S34","H3"
"S34","H4"
"S35","H3"
"S35","H4"
"S36","H4"
