"symbiont","host"
"S5","H3"
"S5","H4"
"S8","H9"
"S8","H10"
"S9","H6"
"S9","H8"
"S11","H8"
"S12","H3"
"S12","H9"
"S13","H3"
"S13","H9"
"S13","H12"
"S14","H10"
"S15","H9"
"S15","H10"
"S16","H12"
"S17","H5"
"S17","H7"
"S17","H8"
"S18","H3"
"S19","H3"
"S19","H4"
"S20","H3"
"S20","H4"
"S21","H7"
"S22","H3"
"S23","H5"
"S23","H8"
"S24","H3"
"S24","H5"
"S24","H8"
"S25","H6"
"S25","H12"
"S26","H9"
"S26","H10"
"S27","H7"
"S27","H10"
"S28","H3"
"S28","H7"
"S28","H9"
"S28","H10"
"S29","H3"
"S30","H3"
"S31","H3"
"S31","H4"
