"symbiont","host"
"S3","H2"
"S5","H9"
"S6","H6"
"S7","H6"
"S8","H5"
"S9","H6"
"S9","H8"
"S10","H6"
"S10","H9"
"S11","H6"
"S12","H6"
"S13","H6"
"S13","H8"
"S14","H10"
"S15","H8"
"S16","H3"
"S16","H4"
"S16","H11"
"S17","H3"
"S17","H5"
"S17","H8"
"S18","H2"
"S18","H3"
"S18","H5"
"S18","H9"
"S19","H6"
"S19","H8"
"S20","H6"
"S20","H8"
"S21","H3"
"S21","H5"
"S21","H9"
"S22","H3"
"S22","H5"
"S22","H8"
"S23","H2"
"S24","H9"
"S25","H2"
"S25","H9"
"S26","H8"
"S27","H9"
"S28","H10"
"S29","H2"
"S30","H3"
"S30","H5"
"S30","H9"
"S31","H2"
"S31","H3"
"S31","H5"
"S31","H9"
"S32","H3"
"S32","H4"
"S32","H10"
"S33","H11"
