parasite_leaf:,host_leaf
P48,H15
P48,H28
P96,H29
P97,H29
P87,H15
P87,H28
P86,H28
P51,H29
P17,H14
P44,H28
P45,H29
P46,H15
P46,H28
P47,H29
P19,H14
P62,H34
P63,H35
P93,H39
P93,H47
P92,H39
P92,H46
P158,H76
P159,H77
P133,H38
P133,H61
P95,H39
P95,H47
P94,H46
P71,H19
P71,H38
P150,H46
P151,H46
P122,H46
P91,H47
P156,H76
P157,H77
P131,H61
P128,H58
P129,H59
P65,H36
P114,H54
P115,H55
P37,H24
P120,H22
P120,H33
P121,H33
P60,H22
P60,H33
P162,H80
P163,H81
P145,H70
P99,H49
P140,H66
P141,H67
P154,H69
P155,H69
P160,H78
P161,H79
P152,H74
P153,H75
P135,H63
P146,H72
P147,H73
P55,H27
P55,H30
P39,H26
P76,H21
P76,H40
P136,H41
P137,H41
P126,H30
P127,H30
P101,H30
P40,H20
P40,H27
P41,H20
P41,H26
P124,H56
P125,H57
P75,H41
P110,H52
P111,H53
P118,H51
P119,H51
P113,H50
P113,H53
P112,H52
P107,H51
P79,H43
P82,H43
P83,H43
P164,H52
P165,H52
P116,H52
P109,H53
P103,H42
P103,H51
P148,H13
P149,H13
