parasite_leaf:,host_leaf
P206,H76
P207,H77
P63,H33
P55,H30
P142,H52
P143,H53
P125,H50
P65,H31
P65,H33
P64,H31
P64,H32
P57,H23
P57,H30
P144,H51
P144,H52
P145,H53
P127,H50
P102,H36
P102,H40
P103,H41
P77,H37
P104,H36
P104,H40
P105,H36
P105,H41
P138,H37
P139,H37
P220,H78
P221,H79
P101,H41
P75,H37
P17,H10
P19,H7
P19,H10
P99,H36
P99,H41
P218,H78
P219,H79
P73,H37
P67,H31
P67,H33
P66,H31
P66,H32
P59,H30
P174,H51
P174,H53
P175,H53
P166,H53
P152,H52
P135,H50
P154,H51
P154,H52
P224,H53
P225,H53
P137,H50
P150,H52
P151,H53
P170,H50
P171,H50
P148,H52
P149,H53
P131,H22
P131,H50
P69,H31
P69,H33
P210,H76
P211,H77
P212,H76
P213,H77
P226,H77
P227,H77
P208,H76
P116,H23
P116,H30
P117,H30
P214,H53
P215,H53
P195,H53
P146,H52
P129,H50
P200,H72
P201,H73
P157,H55
P109,H44
P176,H60
P177,H61
P90,H25
P91,H25
P228,H71
P229,H71
P196,H70
P185,H67
P198,H28
P199,H28
P53,H29
P230,H82
P231,H83
P191,H69
P232,H82
P233,H83
P193,H69
P216,H74
P217,H74
P203,H75
P178,H62
P179,H63
P169,H58
P96,H38
P97,H38
P160,H56
P161,H57
P89,H12
P89,H38
P186,H56
P187,H56
P163,H57
P204,H57
P205,H57
P164,H56
P158,H56
P159,H57
P85,H38
P180,H64
P181,H65
P183,H13
P183,H65
P182,H64
P83,H15
P83,H34
P222,H80
P223,H81
P112,H43
P113,H43
P106,H42
P110,H14
P111,H14
