parasite_leaf:,host_leaf
P30,H8
P30,H15
P31,H8
P31,H14
P41,H9
P41,H17
P90,H30
P91,H31
P92,H30
P93,H31
P98,H36
P99,H37
P63,H21
P55,H19
P20,H4
P20,H8
P32,H8
P32,H15
P33,H8
P33,H14
P96,H34
P97,H35
P95,H32
P85,H28
P110,H40
P111,H41
P88,H30
P89,H31
P102,H36
P103,H37
P81,H18
P81,H21
P80,H18
P80,H21
P59,H19
P47,H17
P60,H16
P60,H18
P61,H16
P61,H19
P49,H17
P44,H9
P44,H16
P52,H17
P53,H17
P86,H30
P87,H31
P100,H36
P101,H37
P104,H21
P105,H21
P57,H19
P43,H17
P5,H5
P16,H7
P16,H10
P51,H7
P51,H11
P50,H11
P19,H7
P19,H11
P68,H7
P68,H10
P69,H10
P29,H6
P29,H13
P108,H38
P109,H39
P78,H26
P79,H27
P106,H23
P107,H23
