parasite_leaf:,host_leaf
P14,H4
P14,H6
P54,H28
P55,H29
P70,H6
P70,H23
P166,H86
P167,H87
P149,H79
P135,H67
P135,H71
P158,H66
P159,H66
P145,H23
P145,H57
P144,H57
P12,H4
P12,H6
P52,H22
P52,H28
P53,H29
P132,H67
P132,H70
P133,H71
P127,H66
P164,H57
P165,H57
P146,H57
P116,H15
P116,H59
P117,H59
P108,H58
P110,H58
P111,H59
P154,H80
P155,H81
P156,H80
P157,H81
P131,H68
P150,H3
P151,H3
P63,H37
P124,H60
P125,H60
P172,H92
P173,H93
P137,H73
P97,H50
P95,H48
P77,H42
P84,H34
P85,H34
P114,H62
P115,H63
P90,H16
P90,H18
P91,H18
P122,H18
P123,H18
P168,H88
P169,H89
P143,H77
P57,H30
P86,H46
P87,H47
P162,H84
P163,H85
P92,H47
P93,H47
P88,H46
P81,H26
P81,H44
P118,H41
P118,H64
P119,H41
P119,H65
P73,H40
P120,H64
P121,H65
P75,H40
P98,H52
P99,H53
P51,H12
P51,H24
P140,H74
P141,H75
P39,H25
P42,H5
P42,H13
P69,H13
P69,H39
P170,H90
P171,H91
P161,H82
P103,H55
P41,H12
P41,H25
P139,H24
P139,H75
P138,H74
P100,H38
P100,H54
P101,H55
P67,H39
P3,H3
