parasite_leaf:,host_leaf
P18,H10
P18,H14
P88,H15
P89,H15
P48,H5
P48,H11
P49,H11
P72,H38
P73,H39
P80,H38
P81,H38
P75,H39
P104,H41
P105,H41
P76,H40
P39,H24
P82,H42
P83,H43
P110,H52
P111,H53
P91,H45
P70,H38
P71,H39
P78,H29
P78,H40
P79,H41
P41,H24
P84,H42
P85,H43
P112,H52
P113,H53
P93,H45
P86,H35
P86,H42
P106,H43
P107,H43
P114,H52
P115,H53
P95,H45
P24,H10
P24,H14
P27,H10
P27,H15
P26,H10
P26,H15
P100,H11
P101,H11
P108,H50
P109,H51
P61,H33
P55,H30
P23,H17
P53,H12
P53,H19
P116,H54
P117,H55
P99,H48
P96,H46
P97,H47
P68,H36
P69,H37
P37,H23
P56,H27
P57,H27
P102,H26
P103,H26
P7,H7
