parasite_leaf:,host_leaf
P96,H42
P97,H42
P95,H43
P138,H52
P139,H53
P90,H40
P91,H41
P130,H50
P131,H51
P132,H35
P133,H35
P110,H18
P110,H35
P134,H34
P135,H34
P33,H19
P5,H5
P25,H10
P25,H16
P24,H10
P24,H17
P47,H10
P47,H16
P124,H48
P125,H49
P100,H44
P101,H45
P102,H17
P102,H44
P103,H45
P64,H32
P65,H33
P88,H25
P88,H29
P89,H29
P122,H37
P123,H37
P112,H37
P76,H36
P48,H11
P48,H21
P68,H21
P69,H21
P59,H21
P55,H21
P105,H17
P105,H45
P104,H44
P115,H17
P115,H44
P114,H44
P107,H45
P98,H44
P99,H45
P126,H48
P127,H49
P128,H48
P129,H49
P15,H6
P15,H11
P60,H30
P61,H31
P84,H26
P85,H26
P78,H26
P71,H26
P72,H7
P72,H23
P120,H46
P121,H47
P118,H46
P119,H47
P116,H46
P117,H47
P137,H22
P137,H26
P136,H26
P108,H26
P56,H26
P63,H27
P63,H31
P62,H30
P39,H7
P39,H23
