parasite_leaf:,host_leaf
P14,H8
P15,H8
P25,H15
P25,H17
P46,H24
P47,H25
P88,H42
P89,H43
P84,H14
P84,H26
P85,H26
P51,H27
P17,H12
P31,H5
P31,H7
P30,H7
P79,H32
P79,H39
P78,H38
P67,H33
P57,H31
P37,H18
P80,H38
P81,H39
P69,H33
P59,H31
P82,H32
P82,H38
P83,H39
P92,H33
P93,H33
P61,H31
P39,H10
P39,H18
P34,H10
P34,H19
P35,H18
P64,H11
P65,H11
P48,H24
P49,H25
P90,H21
P90,H42
P91,H43
P76,H36
P77,H37
P55,H29
P72,H34
P73,H35
P75,H23
P75,H35
P74,H34
P23,H13
P23,H14
P19,H9
P19,H12
P86,H40
P87,H41
