parasite_leaf:,host_leaf
P90,H32
P90,H62
P91,H63
P92,H62
P93,H63
P94,H33
P94,H55
P95,H55
P74,H54
P46,H38
P47,H39
P76,H56
P77,H57
P80,H58
P81,H59
P55,H43
P146,H80
P147,H81
P63,H47
P27,H25
P87,H37
P87,H61
P86,H60
P88,H37
P88,H60
P89,H61
P122,H61
P123,H61
P104,H61
P84,H60
P69,H36
P69,H45
P68,H45
P140,H78
P141,H79
P137,H76
P142,H78
P143,H79
P144,H76
P145,H76
P124,H70
P125,H71
P99,H67
P40,H27
P41,H27
P32,H23
P32,H27
P78,H26
P79,H26
P73,H23
P73,H26
P56,H26
P148,H82
P149,H83
P23,H21
P128,H72
P129,H73
P130,H72
P131,H73
P67,H51
P96,H64
P97,H65
P21,H5
P21,H8
P116,H35
P117,H35
P114,H35
P38,H34
P118,H40
P119,H40
P110,H40
P120,H41
P121,H41
P43,H25
P100,H53
P101,H53
P132,H74
P133,H75
P107,H69
P112,H69
P113,H69
P134,H74
P135,H75
