parasite_leaf:,host_leaf
P70,H50
P71,H51
P112,H72
P113,H73
P45,H18
P45,H35
P96,H51
P97,H51
P72,H50
P114,H72
P115,H73
P116,H72
P117,H73
P47,H35
P21,H19
P80,H56
P81,H57
P106,H56
P107,H56
P83,H57
P39,H32
P41,H9
P41,H32
P78,H56
P79,H57
P7,H6
P92,H63
P93,H63
P104,H62
P105,H62
P102,H62
P87,H61
P61,H42
P35,H30
P118,H20
P119,H20
P56,H40
P57,H41
P53,H38
P58,H40
P59,H41
P55,H38
P120,H46
P121,H46
P67,H47
P74,H52
P75,H53
P100,H66
P101,H67
P19,H12
P19,H16
P108,H68
P109,H69
P99,H65
P68,H48
P69,H49
P29,H24
P88,H54
P89,H54
P77,H55
P84,H58
P85,H59
P110,H70
P111,H71
