parasite_leaf:,host_leaf
P29,H7
P29,H16
P116,H80
P117,H81
P107,H72
P73,H41
P73,H45
P72,H45
P52,H44
P118,H66
P119,H66
P97,H67
P110,H76
P111,H77
P63,H51
P122,H82
P123,H83
P115,H79
P31,H27
P56,H46
P57,H47
P88,H60
P89,H61
P35,H30
P102,H70
P103,H71
P99,H69
P104,H70
P105,H71
P101,H39
P101,H69
P45,H38
P90,H62
P91,H63
P77,H56
P92,H62
P93,H63
P79,H56
P120,H23
P121,H23
P94,H64
P95,H65
P81,H59
P86,H28
P87,H28
P66,H52
P67,H53
P37,H32
P68,H52
P69,H53
P82,H32
P83,H32
P15,H14
P58,H48
P59,H49
P74,H49
P75,H49
P112,H48
P113,H48
P124,H42
P125,H42
P51,H43
P41,H34
P64,H3
P64,H25
P126,H84
P127,H85
P109,H75
