parasite_leaf:,host_leaf
P112,H8
P112,H48
P113,H49
P158,H49
P159,H49
P157,H49
P114,H48
P110,H48
P111,H49
P23,H6
P23,H8
P140,H48
P141,H48
P109,H49
P106,H48
P107,H49
P145,H51
P145,H61
P144,H60
P119,H50
P146,H60
P147,H61
P164,H50
P165,H50
P168,H68
P169,H69
P68,H20
P68,H28
P174,H68
P175,H69
P176,H68
P177,H69
P41,H17
P41,H21
P96,H42
P97,H43
P81,H35
P98,H34
P98,H42
P99,H43
P83,H35
P79,H20
P79,H29
P139,H20
P139,H29
P172,H68
P173,H69
P170,H68
P171,H69
P148,H60
P149,H61
P123,H50
P150,H51
P150,H60
P184,H61
P185,H61
P125,H50
P126,H52
P127,H53
P182,H70
P183,H71
P128,H54
P129,H55
P7,H7
P27,H10
P27,H15
P55,H23
P55,H24
P136,H58
P137,H59
P73,H31
P49,H22
P37,H19
P135,H30
P135,H59
P134,H58
P71,H25
P71,H31
P160,H47
P161,H47
P178,H46
P179,H46
P130,H56
P131,H57
P47,H22
P84,H11
P84,H19
P85,H19
P100,H41
P100,H44
P181,H41
P181,H45
P180,H45
P190,H72
P191,H73
P192,H72
P193,H73
P188,H72
P189,H73
P102,H44
P103,H45
P186,H72
P187,H73
P152,H62
P153,H63
P56,H2
P56,H12
P57,H12
P63,H2
P63,H12
P62,H12
P154,H64
P155,H65
P166,H66
P167,H67
