parasite_leaf:,host_leaf
P20,H9
P20,H11
P154,H55
P155,H55
P142,H10
P142,H54
P190,H54
P191,H54
P145,H10
P145,H55
P188,H55
P189,H55
P178,H55
P140,H54
P84,H29
P84,H34
P85,H29
P85,H35
P206,H28
P207,H28
P177,H8
P177,H28
P122,H49
P122,H51
P162,H50
P163,H50
P220,H84
P221,H85
P199,H75
P193,H72
P173,H64
P252,H92
P253,H93
P185,H68
P125,H50
P175,H48
P175,H64
P222,H84
P223,H85
P254,H75
P255,H75
P195,H72
P256,H94
P257,H95
P133,H29
P133,H35
P132,H35
P73,H8
P73,H28
P102,H6
P102,H19
P103,H19
P234,H86
P235,H87
P109,H43
P65,H23
P65,H26
P228,H77
P229,H77
P202,H76
P90,H22
P90,H31
P186,H70
P187,H71
P104,H36
P104,H41
P105,H40
P164,H62
P165,H63
P161,H60
P208,H78
P209,H79
P262,H96
P263,H97
P264,H96
P265,H97
P127,H53
P212,H80
P213,H81
P149,H56
P46,H17
P46,H20
P232,H21
P233,H21
P196,H21
P33,H12
P33,H16
P135,H3
P135,H32
P250,H32
P251,H32
P152,H58
P153,H59
P37,H12
P37,H16
P240,H88
P241,H89
P217,H82
P61,H24
P166,H11
P166,H25
P242,H88
P243,H89
P219,H82
P96,H11
P96,H25
P63,H11
P63,H24
P138,H10
P138,H54
P139,H55
P82,H29
P82,H34
P83,H35
P69,H8
P69,H28
P237,H42
P237,H87
P236,H86
P238,H86
P239,H87
P226,H43
P227,H43
P169,H43
P45,H6
P45,H19
P171,H23
P171,H26
P248,H90
P249,H91
P246,H90
P247,H91
P204,H76
P205,H77
P180,H66
P181,H67
P182,H66
P183,H67
P107,H36
P107,H40
P95,H30
P95,H37
P77,H22
P77,H31
P129,H44
P129,H53
P259,H52
P259,H97
P258,H96
P260,H96
P261,H97
P214,H57
P214,H80
P215,H81
P151,H56
P89,H17
P89,H20
P244,H20
P245,H20
P59,H20
P79,H17
P79,H21
P158,H17
P158,H21
P159,H17
P159,H21
P210,H21
P211,H21
P35,H16
P7,H1
P7,H3
