parasite_leaf:,host_leaf
P177,H46
P177,H61
P176,H60
P135,H47
P178,H60
P179,H61
P137,H47
P25,H7
P25,H9
P19,H5
P19,H6
P13,H3
P13,H4
P51,H7
P51,H9
P190,H64
P191,H65
P148,H47
P149,H47
P180,H60
P181,H61
P182,H46
P182,H60
P183,H61
P186,H47
P187,H47
P21,H6
P46,H3
P46,H4
P146,H26
P147,H26
P83,H27
P75,H24
P49,H12
P49,H14
P172,H58
P173,H59
P188,H62
P189,H63
P152,H50
P153,H51
P131,H45
P154,H52
P155,H53
P143,H15
P143,H49
P142,H48
P144,H48
P145,H49
P45,H12
P45,H15
P44,H12
P44,H14
P56,H18
P57,H19
P80,H17
P80,H22
P122,H38
P123,H39
P119,H36
P168,H56
P169,H57
P184,H35
P185,H35
P170,H56
P171,H57
P111,H35
P120,H38
P121,H39
P117,H36
P69,H11
P69,H21
P68,H21
P125,H30
P125,H41
P124,H40
P164,H54
P165,H55
P166,H54
P167,H55
P162,H54
P163,H55
P28,H7
P28,H8
P175,H46
P175,H61
P174,H60
P133,H47
P23,H7
P23,H9
P17,H5
P17,H6
P98,H25
P98,H27
P99,H27
P114,H26
P115,H26
P97,H4
P97,H24
P96,H24
P79,H4
P79,H24
P86,H26
P87,H27
P38,H10
P38,H12
P39,H10
P39,H13
P192,H64
P193,H65
P194,H64
P195,H65
P196,H64
P197,H65
P198,H64
P199,H65
P65,H11
P65,H21
P158,H54
P159,H55
P160,H54
P161,H55
P126,H30
P126,H40
P127,H41
