parasite_leaf:,host_leaf
P32,H6
P32,H13
P33,H13
P76,H38
P77,H39
P41,H18
P27,H6
P27,H13
P78,H38
P79,H39
P43,H12
P43,H18
P44,H18
P45,H18
P47,H12
P47,H19
P46,H12
P46,H19
P23,H6
P23,H13
P9,H4
P9,H7
P98,H39
P99,H39
P74,H38
P37,H18
P21,H6
P21,H13
P104,H42
P105,H42
P83,H43
P84,H42
P85,H43
P86,H44
P87,H45
P55,H24
P95,H22
P95,H51
P94,H50
P96,H50
P97,H51
P15,H8
P100,H52
P101,H53
P71,H36
P49,H21
P102,H52
P103,H53
P73,H36
P51,H21
P66,H34
P67,H35
P88,H46
P89,H47
P68,H29
P69,H29
P90,H48
P91,H49
P64,H32
P65,H33
P80,H40
P81,H41
