parasite_leaf:,host_leaf
P178,H50
P178,H57
P179,H56
P155,H44
P155,H51
P129,H45
P181,H50
P181,H56
P246,H74
P247,H75
P157,H51
P131,H24
P131,H45
P244,H74
P245,H75
P177,H56
P153,H44
P153,H51
P127,H45
P274,H68
P275,H68
P231,H69
P95,H25
P95,H32
P292,H22
P293,H22
P218,H22
P182,H32
P102,H25
P102,H32
P232,H68
P233,H69
P49,H11
P49,H20
P258,H78
P259,H79
P145,H49
P137,H47
P212,H64
P213,H65
P107,H29
P107,H36
P73,H28
P65,H10
P65,H27
P199,H58
P199,H61
P198,H60
P189,H59
P200,H58
P200,H60
P201,H61
P191,H59
P17,H9
P20,H4
P20,H7
P55,H15
P55,H22
P160,H39
P161,H30
P112,H38
P101,H14
P101,H35
P100,H34
P91,H13
P91,H17
P90,H17
P284,H84
P285,H85
P237,H73
P167,H54
P88,H19
P88,H30
P89,H31
P268,H62
P268,H82
P269,H83
P207,H63
P270,H82
P271,H83
P209,H63
P123,H42
P143,H46
P143,H49
P256,H78
P257,H79
P135,H47
P280,H65
P281,H65
P221,H65
P210,H64
P202,H60
P203,H61
P193,H26
P193,H59
P234,H70
P235,H71
P165,H53
P71,H3
P71,H28
P197,H58
P197,H61
P278,H60
P279,H60
P187,H59
P249,H67
P249,H77
P276,H76
P277,H76
P282,H66
P283,H66
P272,H66
P68,H10
P68,H26
P250,H76
P251,H77
P225,H66
P252,H76
P253,H77
P254,H66
P255,H66
P61,H21
P61,H24
P228,H68
P229,H69
P93,H32
P47,H11
P47,H20
P19,H6
P19,H9
P111,H23
P111,H39
P110,H23
P110,H38
P53,H15
P53,H22
P115,H14
P115,H34
P114,H34
P99,H35
P169,H16
P169,H54
P286,H84
P287,H85
P239,H73
P288,H84
P289,H85
P241,H73
P171,H54
P290,H84
P291,H85
P243,H73
P173,H54
P264,H80
P265,H81
P37,H17
P44,H5
P44,H19
P266,H82
P267,H83
P205,H63
P125,H42
P83,H3
P83,H28
P82,H28
P74,H3
P74,H29
P109,H29
P109,H36
P260,H78
P261,H79
P262,H78
P263,H79
P149,H46
P149,H48
P147,H46
P147,H49
P158,H47
P159,H47
P151,H40
P151,H47
P214,H41
P214,H64
P215,H65
P216,H64
P217,H65
P77,H28
