parasite_leaf:,host_leaf
P84,H54
P85,H55
P86,H54
P87,H55
P88,H56
P89,H57
P60,H42
P61,H43
P58,H40
P59,H41
P41,H28
P102,H62
P103,H63
P31,H25
P96,H58
P97,H59
P57,H39
P68,H27
P69,H27
P106,H44
P107,H44
P63,H45
P78,H45
P79,H45
P64,H44
P80,H14
P80,H23
P81,H23
P28,H22
P94,H56
P95,H56
P91,H57
P92,H56
P93,H57
P34,H10
P34,H15
P66,H46
P67,H47
P100,H60
P101,H61
P48,H11
P48,H30
P104,H30
P105,H30
P15,H7
P15,H11
P20,H10
P20,H14
P98,H48
P99,H48
P74,H48
P71,H49
P76,H52
P77,H53
P82,H51
P83,H51
P53,H35
P50,H6
P51,H6
