parasite_leaf:,host_leaf
P2,H0
P2,H1
P55,H5
P55,H18
P128,H19
P128,H27
P129,H27
P190,H64
P191,H65
P130,H46
P131,H47
P125,H37
P125,H44
P262,H54
P263,H54
P260,H54
P242,H54
P155,H55
P48,H10
P48,H16
P244,H57
P245,H57
P160,H56
P141,H51
P29,H9
P29,H11
P202,H68
P203,H69
P206,H72
P207,H73
P246,H80
P247,H81
P101,H34
P106,H14
P106,H39
P107,H14
P107,H38
P119,H40
P119,H42
P230,H76
P231,H77
P271,H51
P270,H82
P259,H83
P164,H25
P165,H25
P209,H23
P209,H24
P208,H24
P266,H84
P267,H85
P268,H84
P269,H85
P135,H48
P168,H53
P168,H58
P169,H59
P149,H52
P87,H20
P87,H31
P31,H9
P31,H11
P212,H74
P213,H75
P193,H66
P248,H32
P249,H32
P218,H74
P219,H75
P199,H66
P220,H67
P220,H74
P221,H75
P201,H66
P216,H74
P217,H75
P197,H66
P225,H27
P224,H74
P272,H75
P273,H75
P195,H66
P97,H16
P97,H32
P188,H50
P188,H57
P189,H57
P162,H56
P143,H51
P25,H6
P25,H8
P46,H12
P46,H15
P233,H43
P233,H77
P232,H43
P232,H76
P121,H42
P115,H15
P115,H41
P109,H14
P109,H38
P182,H62
P183,H63
P227,H23
P227,H24
P226,H24
P77,H25
P144,H48
P145,H48
P136,H22
P136,H49
P171,H53
P171,H59
P170,H58
P151,H52
P89,H31
P53,H10
P53,H17
P92,H16
P92,H33
P93,H16
P93,H32
P33,H11
P27,H6
P27,H8
P61,H12
P61,H15
P123,H40
P123,H42
P234,H76
P235,H77
P117,H15
P117,H41
P222,H62
P223,H62
P254,H39
P254,H62
P255,H62
P185,H63
P229,H55
P228,H62
P187,H63
P111,H38
P147,H23
P147,H25
P146,H23
P146,H25
P276,H24
P277,H24
P236,H48
P237,H48
P264,H84
P265,H85
P172,H58
P173,H59
P153,H52
P91,H31
P82,H19
P82,H26
P158,H27
P159,H27
P250,H18
P250,H29
P251,H29
P274,H28
P275,H28
P132,H46
P133,H47
P253,H44
P253,H79
P252,H79
P238,H78
P240,H78
P241,H79
P156,H54
P157,H55
