parasite_leaf:,host_leaf
P6,H3
P6,H4
P48,H4
P48,H21
P144,H86
P145,H87
P116,H68
P117,H69
P112,H64
P112,H66
P113,H67
P107,H65
P83,H52
P142,H84
P143,H85
P137,H80
P93,H48
P93,H53
P132,H66
P133,H66
P115,H67
P109,H65
P85,H52
P77,H38
P77,H49
P79,H29
P79,H39
P78,H39
P87,H17
P87,H28
P138,H72
P139,H72
P125,H73
P19,H16
P62,H22
P62,H25
P63,H25
P90,H50
P91,H50
P81,H51
P99,H44
P99,H54
P98,H54
P89,H55
P67,H45
P33,H26
P40,H18
P40,H30
P140,H82
P141,H83
P37,H31
P134,H78
P135,H79
P131,H76
P146,H75
P147,H75
P59,H43
P60,H19
P60,H42
P61,H43
P68,H12
P68,H47
P69,H12
P69,H46
P104,H62
P105,H63
P71,H46
P100,H40
P101,H40
P118,H41
P118,H70
P119,H71
P102,H60
P103,H61
P55,H36
P55,H40
P120,H70
P121,H71
P47,H15
P47,H37
P26,H14
P27,H14
P96,H58
P97,H59
P122,H56
P123,H56
P126,H56
P127,H56
P43,H34
P39,H32
