parasite_leaf:,host_leaf
P94,H56
P95,H57
P96,H56
P97,H57
P47,H38
P59,H32
P59,H42
P100,H60
P101,H61
P92,H56
P93,H57
P49,H33
P49,H38
P103,H43
P103,H61
P102,H60
P104,H43
P104,H60
P105,H43
P105,H61
P106,H32
P106,H42
P107,H42
P54,H30
P54,H35
P114,H66
P115,H67
P118,H68
P119,H69
P122,H70
P123,H71
P132,H76
P133,H77
P35,H31
P74,H48
P75,H49
P76,H48
P77,H49
P31,H29
P128,H74
P129,H75
P130,H74
P131,H75
P80,H36
P80,H52
P81,H53
P82,H52
P83,H53
P45,H37
P124,H72
P125,H73
P126,H72
P127,H73
P112,H64
P113,H64
P111,H65
P88,H51
P89,H51
P87,H51
P98,H58
P99,H59
P69,H20
P69,H47
P70,H20
P70,H46
P84,H47
P85,H47
P56,H40
P57,H41
P64,H44
P65,H45
P66,H44
P67,H45
P12,H12
P13,H13
P22,H22
P23,H23
