"symbiont","host"
"S20","H52"
"S20","H53"
"S22","H19"
"S27","H40"
"S30","H48"
"S31","H16"
"S31","H35"
"S31","H39"
"S38","H40"
"S39","H67"
"S40","H28"
"S41","H41"
"S45","H14"
"S51","H14"
"S51","H34"
"S51","H35"
"S53","H14"
"S53","H34"
"S53","H35"
"S55","H34"
"S55","H35"
"S56","H16"
"S56","H36"
"S56","H39"
"S57","H41"
"S58","H40"
"S59","H40"
"S60","H48"
"S61","H41"
"S62","H44"
"S63","H44"
"S67","H62"
"S68","H61"
"S69","H28"
"S70","H28"
"S71","H43"
"S71","H60"
"S72","H43"
"S72","H60"
"S73","H16"
"S74","H9"
"S75","H54"
"S75","H55"
"S76","H44"
"S78","H50"
"S79","H50"
"S80","H51"
"S81","H56"
"S81","H65"
"S82","H56"
"S82","H66"
"S83","H46"
"S84","H46"
"S85","H46"
"S87","H58"
"S88","H59"
"S89","H60"
"S90","H61"
"S91","H62"
"S92","H65"
"S93","H66"
