"symbiont","host"
"S35","H27"
"S45","H128"
"S45","H129"
"S50","H47"
"S53","H152"
"S57","H166"
"S57","H167"
"S58","H54"
"S60","H122"
"S61","H55"
"S62","H208"
"S67","H55"
"S71","H68"
"S79","H38"
"S79","H69"
"S83","H75"
"S84","H70"
"S87","H142"
"S87","H143"
"S90","H80"
"S95","H44"
"S96","H68"
"S105","H80"
"S109","H164"
"S109","H165"
"S110","H164"
"S112","H97"
"S117","H93"
"S119","H68"
"S122","H102"
"S123","H103"
"S124","H44"
"S125","H47"
"S127","H89"
"S128","H108"
"S129","H112"
"S132","H104"
"S132","H217"
"S133","H181"
"S133","H182"
"S136","H118"
"S137","H66"
"S138","H181"
"S138","H182"
"S139","H181"
"S141","H47"
"S143","H122"
"S144","H66"
"S145","H66"
"S147","H209"
"S149","H134"
"S149","H154"
"S150","H109"
"S150","H110"
"S151","H109"
"S151","H110"
"S153","H127"
"S154","H130"
"S157","H213"
"S159","H132"
"S160","H65"
"S160","H135"
"S163","H65"
"S163","H111"
"S166","H130"
"S166","H141"
"S166","H203"
"S166","H229"
"S168","H218"
"S169","H213"
"S170","H146"
"S172","H151"
"S173","H104"
"S173","H128"
"S173","H129"
"S175","H89"
"S176","H89"
"S177","H152"
"S178","H153"
"S179","H213"
"S180","H20"
"S180","H212"
"S181","H154"
"S182","H155"
"S183","H159"
"S184","H159"
"S185","H174"
"S185","H245"
"S186","H44"
"S187","H44"
"S188","H97"
"S189","H97"
"S190","H130"
"S191","H130"
"S192","H171"
"S193","H172"
"S194","H176"
"S195","H175"
"S196","H175"
"S197","H179"
"S198","H170"
"S198","H180"
"S199","H160"
"S199","H173"
"S199","H174"
"S200","H160"
"S200","H173"
"S200","H174"
"S201","H68"
"S202","H68"
"S203","H185"
"S205","H189"
"S206","H190"
"S207","H191"
"S208","H65"
"S208","H105"
"S208","H192"
"S208","H244"
"S209","H35"
"S210","H20"
"S211","H197"
"S212","H227"
"S213","H20"
"S213","H94"
"S214","H198"
"S215","H199"
"S216","H200"
"S217","H202"
"S218","H203"
"S220","H204"
"S221","H142"
"S221","H143"
"S222","H142"
"S222","H143"
"S223","H96"
"S223","H207"
"S223","H226"
"S225","H209"
"S226","H47"
"S227","H20"
"S229","H212"
"S230","H213"
"S231","H80"
"S232","H80"
"S233","H210"
"S233","H222"
"S234","H133"
"S235","H133"
"S236","H22"
"S236","H223"
"S237","H22"
"S237","H223"
"S238","H226"
"S239","H65"
"S239","H105"
"S239","H227"
"S240","H228"
"S241","H97"
"S242","H201"
"S244","H159"
"S245","H159"
"S246","H104"
"S246","H236"
"S246","H237"
"S247","H192"
"S247","H238"
"S248","H163"
"S249","H20"
"S249","H163"
"S250","H141"
"S250","H229"
"S251","H20"
"S251","H141"
"S251","H229"
"S252","H94"
"S253","H94"
"S254","H225"
"S255","H225"
"S256","H241"
"S257","H134"
"S257","H242"
"S258","H93"
"S259","H93"
"S260","H20"
"S260","H174"
"S260","H245"
"S261","H173"
"S261","H246"
"S262","H247"
"S263","H248"
"S264","H117"
"S264","H221"
"S265","H20"
"S265","H117"
"S265","H221"
"S266","H249"
"S267","H250"
"S268","H97"
"S269","H97"
"S270","H61"
"S271","H61"
"S272","H253"
"S273","H254"
"S274","H255"
