"symbiont","host"
"S15","H10"
"S19","H21"
"S26","H21"
"S33","H10"
"S34","H10"
"S34","H31"
"S35","H10"
"S39","H30"
"S40","H31"
"S41","H43"
"S41","H44"
"S45","H21"
"S46","H36"
"S47","H10"
"S48","H10"
"S51","H8"
"S58","H42"
"S62","H41"
"S64","H12"
"S65","H10"
"S66","H46"
"S67","H47"
"S69","H53"
"S70","H54"
"S71","H35"
"S72","H35"
"S73","H34"
"S73","H62"
"S74","H18"
"S74","H62"
"S75","H18"
"S75","H63"
"S76","H21"
"S77","H21"
"S78","H37"
"S78","H49"
"S79","H37"
"S79","H49"
"S81","H58"
"S82","H58"
"S83","H65"
"S85","H59"
"S86","H31"
"S87","H31"
"S88","H60"
"S89","H61"
"S90","H34"
"S90","H62"
"S91","H63"
"S92","H45"
"S93","H45"
"S94","H57"
"S95","H10"
"S96","H64"
"S97","H65"
"S98","H66"
"S99","H67"
"S100","H32"
"S101","H32"
