"symbiont","host"
"S7","H4"
"S8","H11"
"S8","H12"
"S11","H2"
"S11","H4"
"S11","H6"
"S11","H10"
"S11","H11"
"S11","H12"
"S11","H18"
"S13","H2"
"S13","H11"
"S13","H12"
"S13","H14"
"S13","H15"
"S13","H17"
"S14","H10"
"S15","H2"
"S15","H8"
"S15","H11"
"S15","H12"
"S16","H2"
"S16","H8"
"S16","H11"
"S16","H12"
"S17","H6"
"S17","H8"
"S17","H13"
"S18","H12"
"S18","H14"
"S18","H18"
"S20","H6"
"S20","H8"
"S20","H11"
"S20","H12"
"S20","H14"
"S20","H15"
"S20","H16"
"S20","H18"
"S21","H6"
"S21","H8"
"S21","H11"
"S21","H12"
"S21","H14"
"S21","H16"
"S21","H17"
