"symbiont","host"
"S7","H7"
"S15","H13"
"S16","H16"
"S21","H27"
"S22","H21"
"S30","H31"
"S32","H34"
"S38","H40"
"S39","H53"
"S40","H23"
"S41","H23"
"S43","H42"
"S45","H2"
"S45","H44"
"S46","H46"
"S47","H44"
"S47","H62"
"S49","H47"
"S50","H48"
"S52","H53"
"S54","H35"
"S56","H55"
"S59","H35"
"S60","H35"
"S61","H50"
"S62","H50"
"S63","H55"
"S65","H54"
"S66","H54"
"S67","H61"
"S68","H45"
"S69","H45"
"S70","H43"
"S70","H62"
"S71","H72"
"S73","H67"
"S74","H66"
"S74","H68"
"S75","H69"
"S76","H70"
"S77","H43"
"S77","H71"
"S78","H72"
"S79","H60"
"S80","H60"
