"symbiont","host"
"S1","H33"
"S7","H21"
"S10","H1"
"S11","H13"
"S14","H54"
"S16","H2"
"S16","H11"
"S19","H3"
"S21","H11"
"S22","H12"
"S22","H17"
"S24","H20"
"S25","H1"
"S26","H1"
"S28","H31"
"S29","H63"
"S30","H64"
"S31","H21"
"S32","H11"
"S35","H28"
"S36","H39"
"S37","H29"
"S38","H2"
"S38","H34"
"S39","H11"
"S40","H11"
"S41","H32"
"S42","H41"
"S42","H42"
"S43","H2"
"S44","H34"
"S45","H38"
"S46","H2"
"S46","H33"
"S47","H2"
"S48","H73"
"S49","H66"
"S50","H35"
"S51","H36"
"S52","H37"
"S53","H2"
"S53","H38"
"S54","H67"
"S55","H43"
"S56","H46"
"S57","H2"
"S58","H46"
"S59","H47"
"S60","H48"
"S61","H2"
"S61","H49"
"S62","H60"
"S63","H52"
"S64","H54"
"S65","H55"
"S66","H56"
"S67","H57"
"S68","H58"
"S69","H61"
"S70","H53"
"S71","H53"
"S72","H65"
"S73","H66"
"S74","H69"
"S75","H70"
"S76","H71"
"S77","H72"
"S78","H62"
"S79","H62"
