"symbiont","host"
"S12","H48"
"S17","H41"
"S17","H42"
"S18","H13"
"S21","H13"
"S22","H6"
"S22","H16"
"S23","H3"
"S23","H54"
"S24","H20"
"S24","H30"
"S25","H6"
"S25","H17"
"S26","H18"
"S30","H21"
"S31","H20"
"S31","H21"
"S31","H22"
"S32","H39"
"S33","H20"
"S33","H22"
"S34","H27"
"S34","H55"
"S35","H18"
"S36","H50"
"S38","H40"
"S38","H41"
"S38","H42"
"S39","H14"
"S42","H15"
"S42","H20"
"S42","H29"
"S44","H3"
"S46","H30"
"S46","H33"
"S47","H48"
"S48","H26"
"S48","H55"
"S48","H56"
"S49","H37"
"S50","H28"
"S50","H35"
"S51","H28"
"S51","H35"
"S52","H30"
"S53","H38"
"S54","H16"
"S55","H16"
"S56","H43"
"S57","H30"
"S58","H30"
"S59","H46"
"S60","H23"
"S60","H39"
"S60","H59"
"S61","H47"
"S62","H48"
"S63","H31"
"S63","H34"
"S63","H37"
"S64","H31"
"S64","H34"
"S64","H37"
"S65","H3"
"S66","H3"
"S67","H51"
"S68","H52"
"S69","H53"
"S70","H54"
"S71","H18"
"S72","H18"
"S73","H31"
"S73","H34"
"S73","H36"
"S74","H31"
"S74","H34"
"S74","H36"
"S75","H41"
"S75","H42"
"S76","H41"
"S76","H42"
"S77","H49"
"S78","H49"
"S79","H15"
"S79","H20"
"S79","H30"
"S79","H31"
"S79","H34"
"S80","H15"
"S80","H20"
"S80","H30"
"S80","H31"
"S80","H34"
"S81","H12"
"S81","H61"
"S82","H62"
