"symbiont","host"
"S12","H11"
"S12","H15"
"S13","H47"
"S13","H70"
"S15","H14"
"S18","H47"
"S18","H70"
"S24","H77"
"S24","H78"
"S27","H47"
"S27","H69"
"S31","H11"
"S32","H11"
"S32","H53"
"S33","H47"
"S33","H70"
"S34","H31"
"S34","H32"
"S35","H33"
"S37","H51"
"S37","H52"
"S39","H68"
"S40","H39"
"S41","H40"
"S42","H22"
"S42","H80"
"S43","H41"
"S44","H41"
"S45","H38"
"S46","H48"
"S47","H53"
"S48","H50"
"S50","H17"
"S50","H35"
"S50","H46"
"S50","H65"
"S50","H66"
"S50","H83"
"S53","H49"
"S54","H49"
"S55","H76"
"S56","H53"
"S57","H45"
"S57","H58"
"S58","H45"
"S58","H57"
"S59","H45"
"S59","H57"
"S60","H58"
"S61","H59"
"S61","H81"
"S62","H40"
"S62","H60"
"S63","H61"
"S64","H63"
"S65","H46"
"S65","H64"
"S65","H66"
"S66","H67"
"S67","H59"
"S67","H68"
"S68","H69"
"S69","H70"
"S70","H75"
"S71","H76"
"S72","H62"
"S73","H62"
"S74","H81"
"S75","H82"
"S76","H35"
"S76","H83"
"S77","H17"
"S77","H65"
"S77","H84"
"S78","H63"
"S79","H7"
"S79","H63"
"S80","H14"
"S81","H14"
